id,hour_of_a_day,category,keyword,search_steps,filters_count,results,ad_views
b9eab87af4f7a65cb5ed180bd41d64ce,10,rolnictwo,tanio nowe,1,0,8,0
81980442db6e8ca4372c2fa2230982ba,20,motoryzacja,gastronomiczna,6,0,45,0
7128508b0e361655de8298a960a7559d,19,dom-ogrod,,68,0,8,1
db21e27acdfc389eb81bc2f2399ae7e4,17,motoryzacja,,9,3,3,0
84e56151716ba604c45334ba4ba1d104,11,motoryzacja,sanki przednie audi 80 b4 2.6,2,0,0,0
c6de28cff474efc02403fefb49873362,17,dla-dzieci,New balance 28 chłopięce,120,0,176,3
32abb3ecd2723b4fb10f1e27540aa579,17,dom-ogrod,Pod telewizor,21,0,1444,1
1b8d9cabcb28775beb262f05baed121e,20,dom-ogrod,tuja szmaragd,4,0,3,1
66512e678cc1d90390f6d8dd61e41430,8,motoryzacja,,8,2,23,1
35ae2b990e93dc0c16d92eb2cc807917,7,elektronika,,37,0,19,2
0530f97a031d797bb7e06fdd774bffae,10,motoryzacja,,7,5,83,0
8bc4f086484ac16291bda6f568714809,18,nieruchomosci,,52,1,256,4
27a35f37ba2cfddadeac6215f4af2775,19,motoryzacja,bmw e46,2,1,429,0
1f4582ef7ab3da7a487f47fa7632a39c,19,rolnictwo,8011,57,0,144,2
6e557a6f6d468203bdecce6bfe42670e,20,nieruchomosci,,16,1,73,1
a5bb4a11877448fca698d8563726d94d,13,dla-dzieci,auto na akumulator,1,0,315,0
427d7ba079110f88ff0f73f51903bd35,12,motoryzacja,sprzęgło opel,4,0,1077,0
bdb2569368547be0022fc420677ad085,12,nieruchomosci,,13,0,122,2
2867ed8e5244c4bb51399b633d41f653,21,dla-dzieci,bexa,1,0,0,0
b1a1ef7e1885ac13c7236d862feb9bf4,14,praca,,244,1,311,36
b09db97129543b805a72e806e5700321,14,muzyka-edukacja,akordeon 90,2,0,0,0
2ae26ed6146484414de118468585262e,22,sport-hobby,GT,2,0,573,0
14945e9b7daab34b40604f5ff01240e4,18,nieruchomosci,,1,0,3,0
142c09c42cf93cde2709b17940453198,20,motoryzacja,,37,3,19,0
08ec75a5fbe487aaf526e2caf71dbb3d,18,dla-dzieci,chodzik,38,0,1730,1
55a9af184c0d2fc7e1aa727cfece496e,8,elektronika,red dead redemption 2,111,0,28,6
d8bf602fdc0e333112a49237a3f8f749,4,muzyka-edukacja,,5,1,807,0
f8b9db0fd019f097483b13988941fbdc,9,motoryzacja,,72,1,419,0
83555a21b90204e596304de0cb100ded,14,praca,białystok,14,0,29,3
d7eadda5283ee49c4cbc0d2fd61a3a28,13,praca,,179,0,31,0
f0d08ee92972af4e25db726d405f4c7b,18,motoryzacja,,98,3,449,7
36533f2db8982dde29efb7d7e172c186,21,motoryzacja,,219,1,117,12
0f37d3f4e6f3993ea4202e6c46217218,19,motoryzacja,,19,1,41,5
40dbb7065aa5e4fb097a151ceaefbbdc,7,moda,zestaw kosmetyków,1,0,1333,0
ea080fa8153dcd79b07be2b523236df0,18,dla-dzieci,skrzynka na zabawki,1,0,3,0
f9b83bd9fae39cd23fa389ecf0f3dde4,10,dom-ogrod,kanapa,195,0,1264,18
2cc16ebe0521c4a9d4d55a85f5770dfd,12,motoryzacja,kawasaki z800,30,0,36,1
1647ed98c9e93a5c70331aa6472307e0,18,dom-ogrod,,7,0,395,0
ae561fdecadfa809619538c0077a9dee,6,motoryzacja,,2,0,0,0
7433cd946f0059bfa7c4f9fe4735123c,7,praca,kierowca kat.b,85,0,198,10
827866a581736d6b2b7059a84a530875,7,nieruchomosci,ogródki działkowe,1,0,0,0
6e20782da34e4cbbf66bb47404a478b6,8,zwierzeta,akcesoria do klatek,2,0,74,0
b7569113261784594cd4cff4a5dd336d,19,praca,praca na maj,1,0,41,0
523a6553568a07bdce49e0ac125ed9ca,12,rolnictwo,zamienie,28,0,130,2
ef4d5c070a06185efc070e89e8c514cf,19,sport-hobby,rower elektryczny,316,0,598,5
68605bb3cfba82abdd12e761e175afae,20,motoryzacja,minikoparka,32,0,44,3
a4d8a5ad3393bbcea91eaa5fed38163c,10,motoryzacja,Trafic,4,1,9,0
6f54fda57aee58ab8a8bd8d4b7dd5d0b,18,nieruchomosci,,97,0,2,6
ccac36cf95714c3a55487fac50b5d1a5,5,zwierzeta,maltańczyk,5,0,10,0
f438653082f7bc13b2509e429a2da5ab,5,motoryzacja,mp3,2,1,85,0
f8f5c3337f7ca2bf71d47451c52643a1,7,praca,,148,0,112,3
2eae4a251fd6de8059117f5ac7fb65f0,15,nieruchomosci,dom,1,0,2,0
9cf11cb36416b4db595fc3a067f6fbe4,17,motoryzacja,roadster,5,0,58,0
be7a087211bcd6c3f12c77e59bee3a52,15,dom-ogrod,,4,0,2118,0
8144cb63a2fb770474bcf81be604eeee,16,dom-ogrod,myjka ciśnieniowa,101,0,38,6
64ca44ce2332cd233dbf2ac7baafcb57,15,nieruchomosci,,49,0,45,1
87c7ca367bd3c966d576cdf916659c0a,10,motoryzacja,,1,2,10,0
7cfa97b2d19086e81756ec2c0c5078a9,19,zwierzeta,,1,0,0,0
eb5c195f861365b3ff74db56d5345ee7,19,motoryzacja,,66,2,445,0
7ce9d2daa36563da1269b0e502a778cd,11,nieruchomosci,mieszkania bloki,1,0,8,0
7c9ef8302ae702a70aa25e93355bd6e5,14,dom-ogrod,materialy.budowlane,35,0,165,3
8a936c645cf7940581783f2dd9f058c7,4,motoryzacja,,1,1,2253,0
2ac21f84326bf53cfd55587b6f78c2a5,21,motoryzacja,,10,2,1019,1
e6def0cb02f83eec9b2ecf94d23382fc,21,motoryzacja,varadero 1000,119,0,151,5
95f438d5b20dabc297465ea04d33e567,18,dom-ogrod,Laurowisnia,19,0,33,0
694c67130bdd90a09d6dd36aa41b1b45,18,rolnictwo,kury nioski,89,0,51,8
42b2e68ba42df70a021b7f799c43a60a,14,motoryzacja,audi a3,1,0,2,0
9c474607c4c9a32549f18e298f6aef2b,10,zwierzeta,mastiff,1,0,14,0
5dcc20ce5b8eff49fe7391e53538d1cc,13,nieruchomosci,krynicka,5,0,9,1
6acbe35bce3bace9234a42549de5c0e3,12,dla-dzieci,wianki komunijne,1,0,30,0
4aa4e78591bc6798a47cad925ba0f2ab,16,dla-dzieci,łóżko piętrowe,2,1,42,0
df11345250155cc1895da8c46622481c,0,dom-ogrod,,37,0,407,2
b65eaf98fe0fd2b1264756b71055be01,9,motoryzacja,,16,5,1034,1
330fd5ee0f4a75e17c7757d0cd65cfcd,8,dom-ogrod,pepco,12,0,4,0
fd6642b74d493a28a4b432d18f92c01a,7,motoryzacja,Mtz,18,0,0,0
2ba98615612d2f8520f4ca8142fc02fc,17,motoryzacja,,77,1,149,5
cda016ebc6170e6edf6a35ee16007d55,6,nieruchomosci,,61,1,1599,0
b73bc68801459803cfa5978d75284c6f,11,moda,million dollar,2,0,21,0
9fa1c5225f06a318754222c5c3ca695b,13,motoryzacja,,58,1,194,0
ad55e4f2bbd20dadac7d6801c6fb6fba,7,rolnictwo,,19,1,3436,1
11a97e285f743b7e8c022c64c9a4c297,22,dom-ogrod,kuppersbusch,40,0,19,3
fdb886b871e1b14768387d9cfe3d18a9,10,motoryzacja,,239,2,585,5
fa6411a8292284af729b6a1208c8d5b1,11,motoryzacja,,143,1,178,0
ff31d2d4f6c4bdf484938bdf772c1857,7,motoryzacja,,96,7,159,1
e5d31f498f34f2e23f6dc5be4b740f38,8,nieruchomosci,3 pokoje,19,0,796,1
4cca023cff8a0404e87b4e18aec65d81,12,motoryzacja,,32,0,2,2
116c55615fd95436c8358cc805d69c66,19,nieruchomosci,,38,1,375,0
06e486d0815c218c056280452e7f61ab,16,rolnictwo,,3,0,10,1
ca239c98fbca6de5b1fbf98dc4349c8a,17,motoryzacja,,6,1,277,1
36384ff7b5780bea8080ec1952364936,16,motoryzacja,"Skoda oktawia silnik 1,6",1,0,0,0
a3668509d836a7d8171f5d6b7e577b17,13,praca,dam pracę,1,0,10,0
4ba441bffdc8aae542f6e0b3e957bae6,10,praca,,19,1,30,3
e3b49ac362df2c8bc28123af1aeff30e,10,sport-hobby,rowery damskie,2,0,5833,0
b2271876d3691d5fecd48a4162b29850,7,zwierzeta,golden retriever,1,0,132,0
d90a61422d585b9782d1a57874e3aece,15,nieruchomosci,bazylianówka,2,0,3,0
38bc901d80a18aca2f00105f6f398e04,19,praca,fryzjer,13,0,3,2
00fcd06a77d3e4e6048a350cc1925dcd,5,rolnictwo,new holland 5050,1,0,7,0
d836b08007d4ef9d9ba56cd63eeebf79,20,nieruchomosci,bliska wola,76,0,45,4
aebe3174f365b248256a2692297c3200,19,sport-hobby,damki 28,75,0,1697,9
e6af85fc320cf308bb02585409031d4a,20,motoryzacja,,2,8,5,0
f9151f3c5b5470596c3308ee77396472,12,motoryzacja,,2,2,1142,0
4d7eaa33a70e2b7f7ecc58e1432bb9ff,18,motoryzacja,,31,3,90,1
d5772f37d629c858d56d36d95c9b8f1c,11,dla-dzieci,skarpetki chłopięce,2,0,39,0
a2e8a28c5c67b688a1a3ba1c3aae3006,22,moda,ghost ghost,25,0,19,3
cfa1b5e7542c79e0de62a25059de8236,14,dla-dzieci,ramoneski zamszowe,18,0,22,2
6977f08487d6b9528b7ee826acb226bf,5,motoryzacja,,5,1,1574,0
bed9b3eb05019fca80bf3dfdf387c9c0,6,dla-dzieci,motorek,18,0,11,0
e06a5cd729a89aa577db8c0bd8dcf9b3,14,uslugi-firmy,,25,1,4,2
c14ad65f9214e547e89e0b78415a723e,10,moda,martens 42,56,0,111,2
8d40eef309a0fe6d92d910ed3c56e23d,19,rolnictwo,john deere 6010,5,0,68,0
efa44e8caaf2b8c3c0818d412e7a2783,16,nieruchomosci,,33,1,4,0
b9e3f0af948a7632d887a5439237cbb4,19,zwierzeta,Kangal,1,0,0,0
675efb2cef51a4cddc46843f08412ebb,14,sport-hobby,kross level a3,11,0,12,0
8b6e59a94ab99613bacd04a8a21d4b3c,6,motoryzacja,,63,1,7,1
56d9f03d12e5d333cf3d15cf4281a69a,6,motoryzacja,clio,4,0,21,0
a626a5e1b326bbb4ac1ed4fe0114b239,20,sport-hobby,łódka wędkarska,1,0,0,0
00b0a0c02555df351531ca8181c61e41,17,motoryzacja,,1,3,511,0
6b67ab569983f58085a6083f8efde75c,21,motoryzacja,9 osób,19,0,749,0
81bc2679e8699684643b50a99e38fff6,16,nieruchomosci,,157,0,108,5
a43a4f9e120e594514c6f981e104489a,2,elektronika,kolumna bluetooth JBL,2,0,0,0
c3ac08f3413552539b1967c2023b055e,15,motoryzacja,,2,5,21,0
21a9ce93f0534bfd5c4dbd86cd40b136,19,elektronika,t7800,3,0,1,0
3fff42ecf26afda0ca9f12acbabb4aeb,21,dla-dzieci,sukienka elegancka 110,1,0,738,0
15fd3e9f3de2ffc151e0a93014076c34,13,nieruchomosci,Romualda,23,0,1,1
d513b3414ddadde48589462359b052e7,4,nieruchomosci,Wasilków,14,0,4,1
cf36109f2eb0fe9c9d4f2daff229da8d,10,motoryzacja,toyota,87,0,3778,1
77ebe9b68522c19b5c48f55b87e6eb60,12,motoryzacja,,37,2,29,2
89e363c05dc320a49b87e7d701f1b115,9,dla-dzieci,Klocki jak lego friends wyciąg narciarski,2,0,0,0
c12c23c998839c3d2972ff5e3a56beff,6,dla-dzieci,przewijak,10,0,2043,2
f10ba4a19b58e4b102b2252a3bd8f508,11,praca,praca geodeta,10,1,9,2
034a182a2be72172c6a906df8f5e0111,16,motoryzacja,,9,1,66,1
4b7ed06f3174eacc15c5ffe3befb6dd4,20,motoryzacja,ciągnik siodłowy,49,0,82,2
77e7c7806c68af47b97976c2013552ae,6,sport-hobby,opona 28,28,0,495,0
bdecacf9081f67f96f3caa3ef2238535,15,nieruchomosci,mieszkanie rządz,1,0,3,0
2230e0fcb022c40521287f6d353abf3c,8,elektronika,Max,4,0,45,0
837d8e5c5e6c27ebccdb6b4e6c279849,21,rolnictwo,hinomoto,13,0,17,1
3e71fb8b801cf47e58c58077d33ed513,16,motoryzacja,,38,1,15,1
f600d7273664a458a537db4b4707c445,19,muzyka-edukacja,szczygielski,2,0,61,0
2ce1124fc34bb5bdf9382baa1adf4a06,14,elektronika,galaxy trend 2 lite,2,0,36,0
6d64696f964181ea527ea283283ee0c9,21,motoryzacja,,5,1,85,0
b5b04a3bc721f5725cc230be3be586c8,8,sport-hobby,Rower trójkołowy rehabilitacyjny,21,0,71,1
413fffbb46e89aeb349b1b846c6832fb,13,motoryzacja,,196,2,148,1
c2ffde30fccc5c40f481349db1e7bcd5,17,praca,praca spawacz tig,5,1,4,1
4a5ef05b09ae2629923e75e30cbb5331,4,nieruchomosci,do 50 tys,2,0,905,0
4a519cf7e76c4aec87059c472f4de9c3,11,nieruchomosci,,1,0,0,0
ae5a911f81e7384769c915363a4dc109,15,motoryzacja,,1,1,6,0
d0872c9646da6cb5d844fc8f52c7c090,11,nieruchomosci,kilińskiego,35,0,3,1
bbb1660251c0144e11a471ff6880e2db,5,zwierzeta,ze schroniska,2,0,26,0
1a0fab395b05725748c7b8371bd8eb2c,23,praca,,1,0,18,0
a765e6f963acf7362fa685b3ffbfbf8f,12,motoryzacja,male,40,0,1,1
6dda23ec167a0b63e0b4a82933b93f51,20,motoryzacja,suzuki rr,29,0,25,1
2c98dce0a01b4390fe78506263ef6aae,10,nieruchomosci,,29,0,14,0
47e0c345aedbe02c0fb963a7514bdada,11,dla-dzieci,rowerek,109,0,74,3
981d0062c7b406a2ae1e6c773e13ddeb,19,moda,perfum meskie,4,0,4710,0
1850a064c9da00a3d0ae2694641f945e,13,rolnictwo,leśna wyciągarka,38,0,37,1
a88a73ea77cb09428c42358181047b29,15,nieruchomosci,,38,1,33,3
7d407f0dc4cba1daddfb042c122b9826,9,motoryzacja,Honda,2,0,1,0
771164503a6c62c779cf4c15c1668129,17,motoryzacja,toyota,47,0,1199,1
ee3d3df035245e3e4ec13ac80f4fc794,20,rolnictwo,,9,1,69,0
7f9181e018c52c677dac4a8ca4f5f11e,12,nieruchomosci,,4,0,4,0
1a2bf62d75f70f4930e94614cd990915,6,oddam-za-darmo,wózki dziecięce w,35,0,132,0
c50eaf96f3a054d8bce9ff0c144abd75,18,motoryzacja,,216,0,144,9
1e0164de3d0b453aba6d20353735d133,9,motoryzacja,max,172,0,49,0
7098caddea040d00aa5a28e82ef88a89,17,motoryzacja,,2,4,5,0
c6372857624203e15cfdc83ef892f083,7,motoryzacja,,149,1,1361,9
f3c297ce515850a75bf737525d467641,10,praca,praca Łódź,48,1,163,8
09b8745c323ab319ee9313db9b1575ff,4,dom-ogrod,bullet express,12,0,3,2
ec1c22d57bd6070f00c637f60fd5da3c,14,dom-ogrod,piec co używany,41,0,445,3
483a11fc2ddca882a8cc1d826460dbe8,10,nieruchomosci,za odstępne,12,0,20,1
1c9473df2cfd297d63365e65c4fb20b4,15,nieruchomosci,,4,0,11,0
3260cafc38dc62af71d83cde1803d939,15,motoryzacja,,115,1,1310,1
e31f00f24ea6f679b54acb7aecdca112,22,motoryzacja,,140,1,406,5
31622c6cd95c2629538bcadf8c23ef94,16,elektronika,,19,1,989,0
af59161d2f25477237899b84ea2cade5,12,dla-dzieci,adidasy 24 dziewczynka,2,0,7,0
c8a1fd0fb38535ee162d6ac2dcc85185,15,motoryzacja,,2,3,47,0
d7e2af88920460a1adb41c3d2ca990f4,2,nieruchomosci,,65,1,41,2
4b1ea1943d66bb6e2a4fed8e59dfb754,16,motoryzacja,sprzedam auto,1,0,273,0
588c77c912dd5088d4b5c0e4ddc4f809,20,motoryzacja,,70,6,101,2
008c391bab5d69ee7b97f3b9db2e2b8b,6,motoryzacja,,7,4,9,1
da4485f156308786304012921f7f4b75,3,motoryzacja,Komar romet,138,0,70,8
708a38fc5176c785ee16f30716f6076d,18,motoryzacja,ducato,180,0,385,17
21fde556f7522f691d912422ab0bf138,14,motoryzacja,,14,7,149,0
fa8e7182ab71c70b0d31351ea5c8fb08,18,nieruchomosci,,59,4,60,0
3932dc88ee944d59c8eb5de850846677,16,nieruchomosci,Tarnowskie gory,17,0,20,0
fae0e5db70b38a11af2a8e5c4389f8ce,10,uslugi-firmy,Buty 43,70,0,367,4
a02856445087d9c5d4f088a4f13bb5b7,17,dom-ogrod,meble ogrodowe,26,1,112,1
1ea419b195bb4290fb7f079b5412112c,14,moda,sukienki sexi,74,1,56,7
c222d2d1bff57ce3082690e7133a5b6b,21,rolnictwo,,251,0,380,19
27b92fc2856f460b539b9eabb36d4c0f,19,sport-hobby,,19,0,6,3
fb48bfc667ed53bc1af8e3e5a211779b,13,motoryzacja,auta,17,0,0,0
b5f41a989b488eed56ae16671c3e26f4,7,praca,,30,1,132,5
f8ba3a07277ffcc8c1880f7bbe008f1a,20,praca,praca,15,0,24,2
24ec75d646a578ca18ff531eb4ec536f,19,motoryzacja,,8,3,465,0
4b9a4b9281d5104639fbd3776940e204,18,nieruchomosci,,583,1,46,2
59578c5492e5aafa8768b1f685189f76,19,motoryzacja,,317,0,3818,5
7cc89075791f01d6b9724314e9b8386c,18,nieruchomosci,,35,1,26,1
c34527a431ea540cc4b94a97374844b5,13,motoryzacja,continental premium contact 205 50 17,7,0,13,0
cc5e30f53f467d814ad93f9baf143530,10,motoryzacja,focus mk1 1.8 tdci,1,0,107,0
133eeb6e24c0a473b2a6a06a49d34dd5,10,motoryzacja,,198,0,352,0
113ae55d422730a5fa67c261d4774887,22,dom-ogrod,Plazma stołowa,2,0,0,0
71e12aac913c55aa3b0b1a4448f0cd04,13,dla-dzieci,strażak sam,367,0,779,12
f5e7755d036b269b561f0845130f0150,10,dla-dzieci,bruder używane,15,0,632,1
9c25fb3fcf5c03f6b313b2a29d3620fb,17,motoryzacja,,7,1,36,0
aa09606d3a71844c25c9044d12763bfb,10,motoryzacja,,72,1,112,1
acdf171266e6b04f509f3e628fd287ca,21,zwierzeta,brytyjski,50,0,5,6
b114d6874a567770c418a1145cc55df8,21,praca,,30,0,36,5
fc98939348b03a7bb6a5a655bb32c864,13,dla-dzieci,kuchnia,14,0,137,1
91f4242eeaf941e5e389143fe6bed62a,10,praca,ozimek,5,0,43,1
09ed5dfe2ca1a5dfa490aa57a9046eac,17,rolnictwo,Froterra,121,0,33,4
b5e9a8ef95656b9c99b06dbaba9f6e4d,7,nieruchomosci,bochenka,18,0,9,1
960828d1a874c38493ff4a292328e6e0,17,motoryzacja,,10,3,106,0
e4bb4396dfd95f6a906425824c2e2341,15,motoryzacja,,1,6,1,0
27ea0e2376d6294b5687348fd08c92aa,10,motoryzacja,alufelgi 14,2,0,1,0
851311a967758d3c41bb3e579f7c7103,19,nieruchomosci,mieszkania,43,1,82,2
124ea2faec82014930ebd4b9fc1b3702,21,dla-dzieci,zasłonki do łóżka,1,0,5,0
d9c794795b2b62b46b6f335e714bc36b,7,praca,,64,0,64,4
3c79455b855203b08642e642424bafd8,13,dom-ogrod,Waz ogrodowy,8,0,1,2
ebcdea77d0fa1fd64bd5563ce8d9431a,14,motoryzacja,,11,1,234,0
f9e835b4651bcb03b1999e3e841a3f7f,6,dla-dzieci,zjeżdżalnia,1,1,9,0
76b0beedabd7c2c1d21f1b8fff1d3bd9,5,praca,dodatkowa,13,0,650,0
8564ce486364c6991dd6c0412bdc3f92,20,motoryzacja,,2,1,157,0
46c7a57879f2184d4e91157b9e4bb81d,3,motoryzacja,,16,0,2,0
b3c24a22529a07d6a92dfdfe4c4f9838,9,motoryzacja,mondeo mk2 st,4,0,86,0
3dddf65ece986f461e79f9f330e9fd43,11,motoryzacja,honda transalp,192,0,230,3
2fd3ff5cdfefda754dc5a4c5ffb3d2eb,13,dom-ogrod,czereśnia,40,0,19,2
b298c1bc4eb6204ff962cc3b8c5e5987,6,motoryzacja,,68,2,41,0
3d5cdef5221f5d8c0b293d91e13fa139,11,rolnictwo,,2,1,1677,0
19c046ea788e74a60743d7193af5d68d,19,motoryzacja,ford ranger,30,0,175,0
50be5f6359b17c67ce655c44bba94231,18,dom-ogrod,cis pośredni hicksii,2,0,7,0
8908085b1cd31cd88480dad50741f9f6,20,dom-ogrod,fotele rattanowe,7,0,91,0
f11f231000665974c36ae4cf022dcaec,19,zwierzeta,owczarek niemiecki,20,0,1,1
f77fe5be1f3a02251eab2364e9abad89,15,dom-ogrod,otoczaki,1,0,0,0
eec2a967391281c12f6ec20754a88888,15,praca,catering,8,0,31,1
c32d7c7bc6ecfef125b68b136898191e,10,dla-dzieci,Klocki magnetyczne,8,0,436,0
df8811422563a89bbec2c4a83bc0cfc0,19,rolnictwo,do rsm,14,0,22,2
2cc541c8879330f11876e95509f84ac2,10,uslugi-firmy,dj.,46,0,49,6
8919e90371d2d18b7115843cd7617869,11,elektronika,taga,10,0,350,2
7f4b2a2ffcfc4f4321b1deb997ce5410,20,dom-ogrod,zamrażarka,1,0,816,0
fa3468a774f82a2b62d59c7b9c8eb7f3,21,sport-hobby,,6,0,102,0
11c83bca3cc287b3bfa02e52982e852a,10,praca,Sprzątanie nysa,12,0,4,2
3ea8f67dbf211c29bb60f97eca521563,4,nieruchomosci,,1,0,34,0
073798e9255af09fc17a46c148ee8411,6,elektronika,xbox one,4,0,220,0
cf163be7ce9d66c6988a749717ac0713,19,nieruchomosci,,8,1,33,0
33178c7451ce7f7add93b068e94dde29,7,motoryzacja,felgi 5x112 19,20,0,2030,0
727a0da1794624846ae6ccb4f836f939,21,motoryzacja,,379,0,346,1
38b5835deffc317666da6aec00df0172,13,zwierzeta,,13,0,165,3
97b77d8995ebd2cf07b9a9f716671265,7,slub-i-wesele,pudełko na koperty,1,0,11,0
be52e1d848787dd6da69714de0cab715,5,nieruchomosci,chmielno,2,0,12,0
093dc3220c725e77e586d8a015966f4a,9,praca,kelnerka,14,0,90,2
375d03586d4210a1ae5c194251646802,22,motoryzacja,Mercedes slc,5,0,21,0
b32bd953a6f50e0768eba35aec44d847,21,motoryzacja,iveco uszkodzone,37,0,142,2
7b6ed62d5fefb224a5df95840fd9e566,13,motoryzacja,,30,1,20,2
6a175f10167406b51fcf52717ab26422,18,rolnictwo,Ursus,35,0,45,2
d1ecffed8b7cce2650f0c92553a5c40b,13,rolnictwo,ursus c 360 ciągnik,1,0,0,0
55ae42c3ab675fb1b005388b6bb39ae1,7,moda,szpilki ysl,50,0,53,2
b0541762744ddb58d02222ebcfe1009e,8,dom-ogrod,szafa,30,0,302,3
1a857ab5c958faa2020a81ccde397105,18,praca,,39,1,32,4
84f011397ecc69e2f510468ec43b86aa,11,motoryzacja,,3,8,11,0
2d0bc883d498f8d2a41ab31f3ac8f0bf,18,motoryzacja,,1,10,146,0
43d64a480cfd8cff79a956fc4a416e26,20,motoryzacja,,2,1,8550,0
418ec475216f5163c3f24fa0e130c464,13,zwierzeta,wysylka,3,0,19,0
1183634f656a75416f208f4aaec78960,18,motoryzacja,,1,2,12,0
efb421591d16a6d5653d56fc1f76e023,5,motoryzacja,,27,2,240,0
303b7bfa2ff1216690c9bde303e4fce0,20,rolnictwo,zetor 5211,29,0,8,2
277114afd388387ca496cb66065ae9ff,5,nieruchomosci,rybno,33,0,39,0
05e6917df9833d60033d7ea70d6ff841,10,muzyka-edukacja,wierszyki,3,0,446,0
afacc2e7f1c302acceb3c8e23f9629ee,19,motoryzacja,,44,1,52,1
98ee46288663e33efd39606f07dc07d3,19,motoryzacja,,3,4,38,0
86883b2bb5f6be5cba1fa92f0b7b7d8d,10,motoryzacja,wywrotki,10,0,127,1
f9adc24281b278d6b1f40137891792a5,2,oddam-za-darmo,,2,0,246,0
f0b97829a0a5d8418408af45a4c195bf,20,motoryzacja,wózki widłowe,234,0,2387,13
f5208fafe02809ad580ee2c9161ddb21,8,moda,torebka listonoszka,1,1,103,0
245182c915b72cf6bb9a40c10264996d,15,nieruchomosci,,32,1,42,2
75cdd20133ce46d4077a329510de486e,16,motoryzacja,kłady,58,0,35,0
34b5400d921033dd67f0bdb246eb0034,19,moda,rose,3,0,10,0
490aa112171fb0e3d9d21bfe2c698e8d,21,motoryzacja,,2,1,36,0
38c1d3377ff8a42f64ce2fc517c84605,13,dom-ogrod,Velvet,2,1,304,0
b254e2ace03474a365e158cd2c1a9fdf,13,praca,Zory,10,0,17,2
f3376a36ee6a46d3fad4de8a2e6ed158,12,motoryzacja,,2,5,144,0
02e170dbc221044c398d5d7c670d5105,12,motoryzacja,,6,0,121,0
eb9c25bb0be917fbb925ae998c4ac1b9,21,motoryzacja,,39,4,21,2
53c7cac4f8931c383e0a38a3ee9ea455,16,motoryzacja,,3,3,1334,0
a948da4276fdec7ab431998982ce5c5b,16,motoryzacja,,9,1,213,1
d35290f84e9cf2ff0c73d8e0262088ff,6,sport-hobby,Kalenji buty czarne,2,0,0,0
8398a0f1a8692411a1ad5d5d2b6f76cb,20,motoryzacja,bmw 320,6,3,261,0
def7e7a7dc1df92a1332f2abd8c83088,16,motoryzacja,,11,0,3,0
7ae309fbbab3cb5961b936581e5daaca,14,motoryzacja,Siemianowice śląskie,2,1,3,0
bdcb636c9eb7f6e702793f0dfd0031df,7,rolnictwo,"Agregat 1,8m",16,0,104,0
79443146572231f96d655a5403488a71,5,motoryzacja,vw jetta,8,1,6,0
6224f37a3545df44af627fc4008eec4f,4,praca,,2,1,4,0
d20db5eeaafa82037728687dca5498ac,4,motoryzacja,,131,0,143,2
3c1f41032696c9199f0cf8f16ade7d40,20,zwierzeta,,255,0,28,8
63ededb80f404cc4d4738b6ff53b0639,22,sport-hobby,suzuki dt,5,0,48,1
6d3f5935cbb1498a33a7da6094eda9d9,14,motoryzacja,,56,2,81,0
801eb35a167cbdc787e770737e5cd183,5,motoryzacja,,8,1,6,0
c3e6ca875f689a13180ce8eb54642891,19,motoryzacja,mz etz,55,0,76,6
cf1fcf5362a8c15c0d292e6a3030d6bd,16,zwierzeta,ratlerek,33,0,93,2
0e15376f6d358b807331041cc2b815c1,16,motoryzacja,,1,3,27,0
f5c558b547a694d0d207068d85bd626f,20,motoryzacja,,203,2,87,3
fa2de007c551e65e7748cbc3c072ae89,18,sport-hobby,,55,1,225,5
0de91d2cb175bcb2550dddafea18263a,8,motoryzacja,bmw e39 skora,1,0,168,0
88cab91e02a2381cba60a6f5dad19dcc,6,praca,Salon lamp,10,0,0,0
026d29e245c24feea6447f55df55a3a0,11,motoryzacja,,2,6,19,0
a76d8200188cd47a3535dc338157e969,8,nieruchomosci,,1,0,0,0
e68e6bea8b9ba2ccab0ee50c235a22bc,7,motoryzacja,jumper 3.0,1,0,682,0
3320823707807b5a81ae9181eb3d34d6,10,dla-dzieci,katana 80,109,0,360,14
c430702a37a4285565045e5df2f46132,0,nieruchomosci,szopienice,22,0,15,4
244d8d65bc26dbb11e74ff86531c235b,9,motoryzacja,,149,3,60,1
68dd9a3c53a8942c8cd14334eaa67163,12,motoryzacja,,4,0,3,0
0741a74ecd4597a31a1611f162d3484f,21,motoryzacja,derbi senda,60,0,44,4
4a6f71c90747e855498c5eacf40258e4,13,praca,,1,0,37,0
9a75a53fa8f4ebf05a02d38bd4e93309,16,rolnictwo,,6,1,37,0
e5a91c371dcd496eb3ea618af65be961,18,motoryzacja,Renault,1,0,3921,0
6d44813ffafecf202265dea031e12e00,18,sport-hobby,,1,0,8367,0
d56fbd687cfbcc8ff392611771703923,18,dom-ogrod,meble używane warszawa,46,0,2594,6
f0145631ba2a1c863c824a314024c9bc,10,motoryzacja,,4,6,25,0
4f9865cefa8a76a73c3b60c6fbab27bf,13,motoryzacja,,8,3,22,0
5716e355cf937def847b96a08f5232c6,20,dom-ogrod,gorenje,1,0,0,0
7902dff021a34b76d440fab67429920c,11,praca,,12,0,25,2
e213c2e7d61b1015baf076477a70350c,11,motoryzacja,,14,6,38,0
0ec4356c179ed3a67ad18fd26963da8f,22,uslugi-firmy,remonty,18,0,66,2
