respid,cluster,locality,gmina,woj,gender,age,status,status_detail
9486,730,1,2608045,13,1,63,1,1
9489,730,1,2608045,13,1,63,1,1
9490,730,1,2608045,13,1,63,1,1
9480,729,1,2608045,13,1,63,0,3
9484,730,1,2608045,13,1,63,0,3
9485,730,1,2608045,13,1,63,0,3
9487,730,1,2608045,13,1,63,0,3
9488,730,1,2608045,13,1,63,0,2
9400,723,1,2606022,13,1,39,1,1
9401,723,1,2606022,13,1,39,1,1
9402,723,1,2606022,13,1,39,1,1
9403,723,1,2606022,13,1,39,1,1
9407,724,1,2606022,13,1,39,1,1
9411,724,1,2606022,13,1,39,1,1
9412,724,1,2606022,13,1,39,1,1
9404,724,1,2606022,13,1,39,0,3
9405,724,1,2606022,13,1,39,0,3
9406,724,1,2606022,13,1,39,0,3
9408,724,1,2606022,13,1,39,0,3
9409,724,1,2606022,13,1,39,0,3
9410,724,1,2606022,13,1,39,0,2
9374,721,1,2604192,13,1,45,1,1
9376,721,1,2604192,13,1,45,1,1
9378,722,1,2604192,13,1,45,1,1
9379,722,1,2604192,13,1,45,1,1
9380,722,1,2604192,13,1,45,1,1
9383,722,1,2604192,13,1,45,1,1
9385,722,1,2604192,13,1,45,1,1
9375,721,1,2604192,13,1,45,0,3
9377,721,1,2604192,13,1,45,0,3
9381,722,1,2604192,13,1,45,0,3
9382,722,1,2604192,13,1,45,0,3
9384,722,1,2604192,13,1,45,0,3
9386,722,1,2604192,13,1,45,0,3
9439,726,1,2607045,13,1,39,1,1
9441,726,1,2607045,13,1,39,1,1
9446,727,1,2607045,13,1,39,1,1
9447,727,1,2607045,13,1,39,1,1
9449,727,1,2607045,13,1,39,1,1
9442,726,1,2607045,13,1,39,0,2
9443,727,1,2607045,13,1,39,0,3
9444,727,1,2607045,13,1,39,0,3
9445,727,1,2607045,13,1,39,0,3
9448,727,1,2607045,13,1,39,0,3
9450,727,1,2607045,13,1,39,0,3
9451,727,1,2607045,13,1,39,0,3
9986,768,1,2818012,14,1,38,1,1
9990,769,1,2818012,14,1,38,1,1
9992,769,1,2818012,14,1,38,1,1
9993,769,1,2818012,14,1,38,1,1
9994,769,1,2818012,14,1,38,1,1
9997,769,1,2818012,14,1,38,1,1
9985,768,1,2818012,14,1,38,0,2
9987,768,1,2818012,14,1,38,0,3
9988,768,1,2818012,14,1,38,0,2
9989,769,1,2818012,14,1,38,0,3
9991,769,1,2818012,14,1,38,0,2
9995,769,1,2818012,14,1,38,0,2
9996,769,1,2818012,14,1,38,0,2
9663,743,3,2801011,14,0,71,1,1
9664,744,3,2801011,14,0,71,1,1
9665,744,3,2801011,14,0,71,1,1
9667,744,3,2801011,14,0,71,1,1
9671,744,3,2801011,14,0,71,1,1
9672,744,3,2801011,14,0,71,1,1
9660,743,3,2801011,14,0,71,0,3
9661,743,3,2801011,14,0,71,0,3
9662,743,3,2801011,14,0,71,0,3
9666,744,3,2801011,14,0,71,0,3
9668,744,3,2801011,14,0,71,0,2
9669,744,3,2801011,14,0,71,0,3
9670,744,3,2801011,14,0,71,0,3
9895,761,2,2814024,14,0,71,1,1
9897,761,2,2814024,14,0,71,1,1
9900,762,2,2814024,14,0,71,1,1
9903,762,2,2814024,14,0,71,1,1
9894,761,2,2814024,14,0,71,0,3
9896,761,2,2814024,14,0,71,0,2
9898,762,2,2814024,14,0,71,0,2
9899,762,2,2814024,14,0,71,0,2
9901,762,2,2814024,14,0,71,0,3
9902,762,2,2814024,14,0,71,0,3
9904,762,2,2814024,14,0,71,0,3
9905,762,2,2814024,14,0,71,0,3
9906,762,2,2814024,14,0,71,0,3
9909,762,1,2814042,14,0,76,1,1
9911,763,1,2814042,14,0,76,1,1
9912,763,1,2814042,14,0,76,1,1
9914,763,1,2814042,14,0,76,1,1
9917,763,1,2814042,14,0,76,1,1
9907,762,1,2814042,14,0,76,0,3
9908,762,1,2814042,14,0,76,0,3
9910,762,1,2814042,14,0,76,0,3
9913,763,1,2814042,14,0,76,0,3
9855,758,1,2812042,14,1,47,1,1
9856,758,1,2812042,14,1,47,1,1
9861,759,1,2812042,14,0,46,1,1
9864,759,1,2812042,14,0,46,1,1
9865,759,1,2812042,14,1,47,1,1
9857,758,1,2812042,14,1,47,0,3
9858,758,1,2812042,14,1,47,0,2
9860,759,1,2812042,14,1,47,0,2
9862,759,1,2812042,14,1,47,0,3
9947,765,1,2815032,14,1,69,1,1
9948,765,1,2815032,14,1,69,1,1
9950,766,1,2815032,14,0,76,1,1
9953,766,1,2815032,14,0,76,1,1
9954,766,1,2815032,14,1,69,1,1
9956,766,1,2815032,14,1,69,1,1
9958,766,1,2815032,14,1,69,1,1
9946,765,1,2815032,14,0,76,0,3
9949,765,1,2815032,14,0,76,0,3
9951,766,1,2815032,14,0,76,0,2
9952,766,1,2815032,14,0,76,0,3
10000,769,4,2861011,14,0,69,1,1
10021,771,4,2861011,14,0,69,1,1
10025,771,4,2861011,14,0,69,1,1
10027,771,4,2861011,14,0,69,1,1
10031,772,4,2861011,14,0,69,1,1
9998,769,4,2861011,14,0,69,0,3
9999,769,4,2861011,14,0,69,0,3
10001,769,4,2861011,14,0,69,0,3
10002,770,4,2861011,14,0,69,0,3
10003,770,4,2861011,14,0,69,0,3
10004,770,4,2861011,14,0,69,0,3
10005,770,4,2861011,14,0,69,0,3
10006,770,4,2861011,14,0,69,0,2
10007,770,4,2861011,14,0,69,0,2
10008,770,4,2861011,14,0,69,0,3
10009,770,4,2861011,14,0,69,0,3
10010,770,4,2861011,14,0,69,0,2
10011,770,4,2861011,14,0,69,0,3
10012,770,4,2861011,14,0,69,0,2
10013,770,4,2861011,14,0,69,0,3
10014,770,4,2861011,14,0,69,0,2
10015,771,4,2861011,14,0,69,0,2
10016,771,4,2861011,14,0,69,0,3
10017,771,4,2861011,14,0,69,0,2
10018,771,4,2861011,14,0,69,0,3
10019,771,4,2861011,14,0,69,0,3
10020,771,4,2861011,14,0,69,0,3
10022,771,4,2861011,14,0,69,0,3
10023,771,4,2861011,14,0,69,0,2
10024,771,4,2861011,14,0,69,0,2
10026,771,4,2861011,14,0,69,0,2
10028,772,4,2861011,14,0,69,0,3
10029,772,4,2861011,14,0,69,0,3
10030,772,4,2861011,14,0,69,0,3
10032,772,4,2861011,14,0,69,0,3
10033,772,4,2861011,14,0,69,0,3
10034,772,4,2861011,14,0,69,0,2
10035,772,4,2861011,14,0,69,0,2
10036,772,4,2861011,14,0,69,0,2
9714,747,3,2805011,14,1,38,1,1
9718,748,3,2805011,14,1,38,1,1
9722,748,3,2805011,14,1,38,1,1
9724,748,3,2805011,14,1,38,1,1
9712,747,3,2805011,14,1,38,0,2
9713,747,3,2805011,14,1,38,0,3
9715,747,3,2805011,14,1,38,0,2
9716,748,3,2805011,14,1,38,0,3
9717,748,3,2805011,14,1,38,0,2
9719,748,3,2805011,14,1,38,0,2
9720,748,3,2805011,14,1,38,0,3
9721,748,3,2805011,14,1,38,0,3
9723,748,3,2805011,14,1,38,0,2
9740,749,3,2806011,14,0,76,1,1
9745,750,3,2806011,14,1,69,1,1
9747,750,3,2806011,14,0,71,1,1
9738,749,3,2806011,14,0,76,0,3
9739,749,3,2806011,14,0,76,0,2
9741,749,3,2806011,14,0,76,0,3
9742,750,3,2806011,14,0,76,0,2
9743,750,3,2806011,14,0,76,0,3
9744,750,3,2806011,14,0,76,0,2
9746,750,3,2806011,14,0,71,0,2
9748,750,3,2806011,14,0,76,0,3
9749,750,3,2806011,14,0,71,0,3
9750,750,3,2806011,14,0,71,0,3
9768,752,3,2807011,14,1,69,1,1
9764,751,3,2807011,14,0,76,0,2
9765,751,3,2807011,14,0,76,0,2
9766,751,3,2807011,14,0,76,0,3
9767,751,3,2807011,14,0,76,0,3
9769,752,3,2807011,14,0,76,0,3
9770,752,3,2807011,14,1,69,0,3
9771,752,3,2807011,14,0,76,0,2
9772,752,3,2807011,14,0,76,0,3
9773,752,3,2807011,14,1,69,0,2
9774,752,3,2807011,14,1,69,0,2
9775,752,3,2807011,14,1,69,0,2
9776,752,3,2807011,14,1,69,0,3
9751,750,1,2806062,14,1,69,1,1
9753,750,1,2806062,14,1,69,1,1
9754,750,1,2806062,14,1,69,1,1
9755,751,1,2806062,14,0,76,1,1
9757,751,1,2806062,14,0,76,1,1
9758,751,1,2806062,14,0,76,1,1
9752,750,1,2806062,14,0,76,0,3
9756,751,1,2806062,14,0,76,0,3
9759,751,1,2806062,14,0,76,0,3
9760,751,1,2806062,14,0,76,0,3
9762,751,1,2806062,14,0,76,0,2
9763,751,1,2806062,14,0,76,0,3
9699,746,1,2803045,14,1,47,1,1
9701,746,1,2803045,14,0,46,1,1
9702,746,1,2803045,14,1,47,1,1
9704,747,1,2803045,14,1,47,1,1
9705,747,1,2803045,14,0,46,1,1
9711,747,1,2803045,14,0,46,1,1
9700,746,1,2803045,14,0,46,0,3
9703,747,1,2803045,14,0,46,0,3
9706,747,1,2803045,14,0,46,0,3
9859,759,1,2815092,14,0,46,1,1
9820,756,3,2808011,14,1,69,1,1
9816,755,3,2808011,14,0,76,0,2
9817,755,3,2808011,14,0,76,0,3
9818,755,3,2808011,14,0,76,0,2
9819,755,3,2808011,14,0,76,0,2
9821,756,3,2808011,14,0,76,0,3
9822,756,3,2808011,14,0,76,0,3
9823,756,3,2808011,14,0,76,0,3
9824,756,3,2808011,14,0,76,0,2
9825,756,3,2808011,14,0,76,0,2
9826,756,3,2808011,14,0,76,0,3
9827,756,3,2808011,14,0,76,0,3
9828,756,3,2808011,14,0,76,0,3
9791,753,1,2807045,14,1,69,1,1
9793,753,1,2807045,14,1,69,1,1
9796,754,1,2807045,14,0,76,1,1
9798,754,1,2807045,14,1,69,1,1
9800,754,1,2807045,14,1,69,1,1
9790,753,1,2807045,14,0,76,0,3
9792,753,1,2807045,14,0,76,0,2
9794,754,1,2807045,14,0,76,0,3
9795,754,1,2807045,14,0,76,0,3
9797,754,1,2807045,14,0,76,0,2
9799,754,1,2807045,14,1,69,0,2
9801,754,1,2807045,14,0,76,0,3
9802,754,1,2807045,14,0,76,0,3
9781,753,2,2807021,14,1,47,1,1
9782,753,2,2807021,14,0,46,1,1
9784,753,2,2807021,14,0,46,1,1
9787,753,2,2807021,14,0,46,1,1
9788,753,2,2807021,14,0,71,1,1
9789,753,2,2807021,14,1,47,1,1
9777,752,2,2807021,14,0,46,0,3
9778,752,2,2807021,14,0,46,0,3
9779,752,2,2807021,14,0,46,0,3
9780,752,2,2807021,14,0,46,0,3
9783,753,2,2807021,14,0,46,0,3
9785,753,2,2807021,14,0,71,0,2
9786,753,2,2807021,14,0,71,0,3
9831,756,1,2809042,14,0,69,1,1
9833,757,1,2809042,14,0,69,1,1
9839,757,1,2809042,14,0,69,1,1
9840,757,1,2809042,14,0,69,1,1
9829,756,1,2809042,14,0,69,0,2
9830,756,1,2809042,14,0,69,0,3
9832,756,1,2809042,14,0,69,0,3
9834,757,1,2809042,14,0,69,0,3
9835,757,1,2809042,14,0,69,0,2
9836,757,1,2809042,14,0,69,0,3
9837,757,1,2809042,14,0,69,0,2
9838,757,1,2809042,14,0,69,0,2
9841,757,1,2809042,14,0,69,0,2
9960,766,2,2815084,14,0,69,1,1
9961,766,2,2815084,14,0,69,1,1
9966,767,2,2815084,14,0,69,1,1
9971,767,2,2815084,14,0,69,1,1
9959,766,2,2815084,14,0,69,0,2
9962,766,2,2815084,14,0,69,0,2
9963,767,2,2815084,14,0,69,0,3
9964,767,2,2815084,14,0,69,0,3
9965,767,2,2815084,14,0,69,0,3
9967,767,2,2815084,14,0,69,0,2
9968,767,2,2815084,14,0,69,0,2
9969,767,2,2815084,14,0,69,0,2
9970,767,2,2815084,14,0,69,0,2
9842,757,1,2811045,14,0,46,1,1
9843,757,1,2811045,14,0,46,1,1
9847,758,1,2811045,14,0,46,1,1
9849,758,1,2811045,14,0,46,1,1
9844,757,1,2811045,14,1,47,0,3
9845,757,1,2811045,14,1,47,0,3
9846,758,1,2811045,14,1,47,0,2
9848,758,1,2811045,14,1,47,0,3
9853,758,1,2811045,14,0,46,0,3
9870,759,2,2813044,14,1,38,1,1
9873,760,2,2813044,14,1,38,1,1
9874,760,2,2813044,14,1,38,1,1
9875,760,2,2813044,14,1,38,1,1
9868,759,2,2813044,14,1,38,0,3
9869,759,2,2813044,14,1,38,0,3
9871,759,2,2813044,14,1,38,0,2
9872,760,2,2813044,14,1,38,0,2
9876,760,2,2813044,14,1,38,0,3
9877,760,2,2813044,14,1,38,0,3
9878,760,2,2813044,14,1,38,0,2
9879,760,2,2813044,14,1,38,0,2
9880,760,2,2813044,14,1,38,0,2
10038,772,4,2862011,14,1,69,1,1
10040,772,4,2862011,14,1,69,1,1
10043,773,4,2862011,14,1,69,1,1
10044,773,4,2862011,14,1,69,1,1
10051,773,4,2862011,14,1,69,1,1
10052,773,4,2862011,14,1,69,1,1
10055,774,4,2862011,14,1,69,1,1
10057,774,4,2862011,14,1,69,1,1
10058,774,4,2862011,14,1,69,1,1
10066,774,4,2862011,14,1,57,1,1
10067,775,4,2862011,14,1,57,1,1
10069,775,4,2862011,14,1,57,1,1
10076,775,4,2862011,14,1,69,1,1
10077,775,4,2862011,14,1,69,1,1
10080,776,4,2862011,14,1,69,1,1
10082,776,4,2862011,14,1,69,1,1
10085,776,4,2862011,14,1,69,1,1
10037,772,4,2862011,14,1,69,0,3
10039,772,4,2862011,14,1,69,0,3
10041,773,4,2862011,14,1,69,0,2
10042,773,4,2862011,14,1,69,0,3
10050,773,4,2862011,14,1,69,0,3
10053,773,4,2862011,14,1,69,0,3
10054,774,4,2862011,14,1,69,0,3
10056,774,4,2862011,14,1,69,0,3
10059,774,4,2862011,14,1,69,0,2
10060,774,4,2862011,14,1,69,0,3
10061,774,4,2862011,14,1,69,0,2
10062,774,4,2862011,14,1,69,0,3
10063,774,4,2862011,14,1,57,0,2
10064,774,4,2862011,14,1,57,0,3
10065,774,4,2862011,14,1,57,0,3
10068,775,4,2862011,14,1,57,0,3
10070,775,4,2862011,14,1,57,0,3
10071,775,4,2862011,14,1,57,0,2
10072,775,4,2862011,14,1,57,0,3
10073,775,4,2862011,14,1,57,0,3
10074,775,4,2862011,14,1,57,0,2
10075,775,4,2862011,14,1,57,0,3
10078,775,4,2862011,14,1,69,0,3
10079,775,4,2862011,14,1,69,0,3
10081,776,4,2862011,14,1,69,0,3
10083,776,4,2862011,14,1,69,0,3
10087,776,4,2862011,14,1,69,0,2
9921,763,2,2814094,14,0,71,1,1
9922,763,2,2814094,14,0,71,1,1
9928,764,2,2814094,14,0,71,1,1
9929,764,2,2814094,14,0,71,1,1
9930,764,2,2814094,14,0,71,1,1
9931,764,2,2814094,14,0,71,1,1
9920,763,2,2814094,14,0,71,0,3
9923,763,2,2814094,14,0,71,0,3
9924,764,2,2814094,14,0,71,0,3
9925,764,2,2814094,14,0,71,0,3
9926,764,2,2814094,14,0,71,0,3
9927,764,2,2814094,14,0,71,0,3
9803,754,1,2807052,14,0,46,1,1
9805,754,1,2807052,14,0,46,1,1
9806,754,1,2807052,14,0,46,1,1
9809,755,1,2807052,14,1,47,1,1
9810,755,1,2807052,14,1,47,1,1
9811,755,1,2807052,14,1,47,1,1
9813,755,1,2807052,14,0,46,1,1
9814,755,1,2807052,14,1,47,1,1
9804,754,1,2807052,14,0,46,0,3
9807,755,1,2807052,14,0,46,0,3
9808,755,1,2807052,14,0,46,0,3
9812,755,1,2807052,14,0,71,0,2
9815,755,1,2807052,14,0,71,0,2
9979,768,2,2816024,14,0,56,1,1
9980,768,2,2816024,14,0,56,1,1
9982,768,2,2816024,14,0,56,1,1
9983,768,2,2816024,14,0,56,1,1
9972,767,2,2816024,14,0,56,0,3
9973,767,2,2816024,14,0,56,0,3
9974,767,2,2816024,14,0,56,0,3
9975,767,2,2816024,14,0,56,0,3
9977,768,2,2816024,14,0,56,0,3
9978,768,2,2816024,14,0,56,0,3
9981,768,2,2816024,14,0,56,0,3
9984,768,2,2816024,14,0,56,0,3
9934,764,3,2815011,14,1,58,1,1
9935,764,3,2815011,14,1,58,1,1
9937,765,3,2815011,14,1,58,1,1
9938,765,3,2815011,14,1,58,1,1
9939,765,3,2815011,14,1,58,1,1
9940,765,3,2815011,14,1,58,1,1
9941,765,3,2815011,14,1,58,1,1
9943,765,3,2815011,14,1,58,1,1
9933,764,3,2815011,14,1,58,0,3
9936,764,3,2815011,14,1,58,0,3
9673,744,1,2801045,14,0,71,1,1
9674,744,1,2801045,14,0,71,1,1
9678,745,1,2801045,14,0,71,1,1
9679,745,1,2801045,14,0,71,1,1
9680,745,1,2801045,14,0,71,1,1
9682,745,1,2801045,14,0,71,1,1
9684,745,1,2801045,14,0,71,1,1
9675,744,1,2801045,14,0,71,0,3
9676,744,1,2801045,14,0,71,0,3
9677,745,1,2801045,14,0,71,0,3
9681,745,1,2801045,14,0,71,0,2
9683,745,1,2801045,14,0,71,0,3
9685,745,1,2801045,14,0,71,0,3
9732,749,1,2805042,14,1,38,1,1
9735,749,1,2805042,14,1,38,1,1
9736,749,1,2805042,14,1,38,1,1
9737,749,1,2805042,14,1,38,1,1
9725,748,1,2805042,14,1,38,0,2
9726,748,1,2805042,14,1,38,0,3
9727,748,1,2805042,14,1,38,0,2
9728,748,1,2805042,14,1,38,0,3
9729,749,1,2805042,14,1,38,0,2
9730,749,1,2805042,14,1,38,0,3
9731,749,1,2805042,14,1,38,0,2
9733,749,1,2805042,14,1,38,0,3
9734,749,1,2805042,14,1,38,0,3
9882,760,1,2814015,14,0,71,1,1
9885,761,1,2814015,14,0,71,1,1
9886,761,1,2814015,14,0,71,1,1
9887,761,1,2814015,14,0,71,1,1
9888,761,1,2814015,14,0,71,1,1
9889,761,1,2814015,14,0,71,1,1
9890,761,1,2814015,14,0,71,1,1
9892,761,1,2814015,14,0,71,1,1
9881,760,1,2814015,14,0,71,0,3
9883,760,1,2814015,14,0,71,0,3
9884,760,1,2814015,14,0,71,0,3
9891,761,1,2814015,14,0,71,0,3
9932,764,1,2814095,14,0,71,1,1
9686,745,1,2801045,14,0,71,1,1
9689,745,1,2801045,14,0,71,1,1
9690,746,1,2801045,14,0,67,1,1
9692,746,1,2801045,14,0,71,1,1
9697,746,1,2801045,14,0,71,1,1
9687,745,1,2801045,14,0,71,0,3
9688,745,1,2801045,14,0,71,0,3
9691,746,1,2801045,14,0,71,0,3
9693,746,1,2801045,14,0,71,0,3
9694,746,1,2801045,14,0,71,0,3
9695,746,1,2801045,14,0,71,0,3
9696,746,1,2801045,14,0,71,0,3
9698,746,1,2801045,14,0,71,0,3
10441,803,1,3016015,15,1,61,1,1
10442,803,1,3016015,15,1,61,1,1
10443,803,1,3016015,15,1,61,1,1
10444,804,1,3016015,15,1,61,1,1
10445,804,1,3016015,15,1,61,1,1
10446,804,1,3016015,15,1,61,1,1
10447,804,1,3016015,15,1,61,1,1
10449,804,1,3016015,15,1,61,1,1
10450,804,1,3016015,15,1,61,1,1
10451,804,1,3016015,15,1,61,1,1
10439,803,1,3016015,15,1,61,0,3
10440,803,1,3016015,15,1,61,0,2
10448,804,1,3016015,15,1,61,0,2
10092,776,2,3001011,15,1,42,1,1
10094,777,2,3001011,15,1,42,1,1
10095,777,2,3001011,15,1,42,1,1
10097,777,2,3001011,15,1,42,1,1
10099,777,2,3001011,15,1,42,1,1
10101,777,2,3001011,15,1,42,1,1
10089,776,2,3001011,15,1,42,0,2
10090,776,2,3001011,15,1,42,0,3
10091,776,2,3001011,15,1,42,0,3
10096,777,2,3001011,15,1,42,0,3
10098,777,2,3001011,15,1,42,0,3
10100,777,2,3001011,15,1,42,0,3
10362,797,1,3014022,15,0,48,1,1
10363,797,1,3014022,15,0,48,1,1
10365,797,1,3014022,15,0,48,1,1
10366,798,1,3014022,15,0,48,1,1
10367,798,1,3014022,15,0,48,1,1
10368,798,1,3014022,15,0,48,1,1
10369,798,1,3014022,15,0,48,1,1
10371,798,1,3014022,15,0,48,1,1
10372,798,1,3014022,15,0,48,1,1
10373,798,1,3014022,15,0,48,1,1
10364,797,1,3014022,15,0,48,0,3
10167,782,1,3006025,15,0,66,1,1
10168,782,1,3006025,15,0,66,1,1
10169,782,1,3006025,15,0,66,1,1
10170,782,1,3006025,15,0,66,1,1
10171,783,1,3006025,15,0,66,1,1
10173,783,1,3006025,15,0,66,1,1
10174,783,1,3006025,15,0,66,1,1
10172,783,1,3006025,15,0,66,0,2
11065,851,1,3021052,15,1,45,1,1
10562,813,1,3019062,15,1,42,1,1
10563,813,1,3019062,15,1,42,1,1
10565,813,1,3019062,15,1,42,1,1
10566,813,1,3019062,15,1,42,1,1
10568,813,1,3019062,15,1,42,1,1
10557,812,1,3019062,15,1,42,0,2
10558,812,1,3019062,15,1,42,0,2
10559,812,1,3019062,15,1,42,0,2
10560,812,1,3019062,15,1,42,0,2
10561,813,1,3019062,15,1,42,0,2
10564,813,1,3019062,15,1,42,0,3
10567,813,1,3019062,15,1,42,0,3
10569,813,1,3019062,15,1,42,0,2
10754,827,1,3024022,15,0,48,1,1
10757,828,1,3024022,15,0,48,1,1
10759,828,1,3024022,15,0,48,1,1
10760,828,1,3024022,15,0,48,1,1
10761,828,1,3024022,15,0,48,1,1
10762,828,1,3024022,15,0,48,1,1
10752,827,1,3024022,15,0,48,0,2
10753,827,1,3024022,15,0,48,0,3
10755,827,1,3024022,15,0,48,0,3
10756,828,1,3024022,15,0,48,0,3
10758,828,1,3024022,15,0,48,0,3
10545,811,1,3019032,15,1,42,1,1
10546,811,1,3019032,15,1,42,1,1
10549,812,1,3019032,15,1,42,1,1
10550,812,1,3019032,15,1,42,1,1
10551,812,1,3019032,15,1,42,1,1
10552,812,1,3019032,15,1,42,1,1
10544,811,1,3019032,15,1,42,0,3
10547,811,1,3019032,15,1,42,0,3
10548,812,1,3019032,15,1,42,0,3
10553,812,1,3019032,15,1,42,0,3
10554,812,1,3019032,15,1,42,0,3
10555,812,1,3019032,15,1,42,0,3
10556,812,1,3019032,15,1,42,0,3
10598,815,1,3020035,15,0,66,1,1
10129,779,1,3003105,15,1,62,1,1
10130,779,1,3003105,15,1,62,1,1
10134,780,1,3003105,15,1,62,1,1
10135,780,1,3003105,15,1,62,1,1
10137,780,1,3003105,15,1,62,1,1
10138,780,1,3003105,15,1,62,1,1
10128,779,1,3003105,15,1,62,0,2
10131,779,1,3003105,15,1,62,0,3
10132,780,1,3003105,15,1,62,0,2
10133,780,1,3003105,15,1,62,0,3
10393,800,1,3015045,15,0,48,1,1
10102,777,3,3003011,15,1,62,1,1
10109,778,3,3003011,15,1,62,1,1
10114,778,3,3003011,15,1,62,1,1
10103,777,3,3003011,15,1,62,0,2
10104,777,3,3003011,15,1,62,0,3
10105,777,3,3003011,15,1,62,0,2
10106,778,3,3003011,15,1,62,0,3
10107,778,3,3003011,15,1,62,0,3
10108,778,3,3003011,15,1,62,0,2
10110,778,3,3003011,15,1,62,0,2
10111,778,3,3003011,15,1,62,0,2
10112,778,3,3003011,15,1,62,0,2
10113,778,3,3003011,15,1,62,0,2
10847,835,3,3061011,15,1,65,1,1
10850,835,3,3061011,15,1,65,1,1
10855,835,3,3061011,15,1,65,1,1
10870,836,3,3061011,15,1,55,1,1
10871,836,3,3061011,15,1,55,1,1
10878,837,3,3061011,15,1,55,1,1
10879,837,3,3061011,15,1,55,1,1
10881,837,3,3061011,15,1,55,1,1
10888,838,3,3061011,15,1,55,1,1
10890,838,3,3061011,15,1,55,1,1
10893,838,3,3061011,15,1,55,1,1
10843,834,3,3061011,15,1,65,0,2
10844,834,3,3061011,15,1,65,0,2
10845,834,3,3061011,15,1,65,0,3
10846,834,3,3061011,15,1,65,0,2
10848,835,3,3061011,15,1,65,0,2
10849,835,3,3061011,15,1,65,0,2
10851,835,3,3061011,15,1,65,0,2
10852,835,3,3061011,15,1,65,0,2
10853,835,3,3061011,15,1,65,0,2
10854,835,3,3061011,15,1,65,0,2
10856,835,3,3061011,15,1,65,0,2
10857,835,3,3061011,15,1,65,0,3
10858,835,3,3061011,15,1,65,0,3
10859,835,3,3061011,15,1,65,0,2
10860,836,3,3061011,15,1,65,0,2
10861,836,3,3061011,15,1,65,0,2
10862,836,3,3061011,15,1,65,0,3
10863,836,3,3061011,15,1,65,0,2
10864,836,3,3061011,15,1,65,0,2
10865,836,3,3061011,15,1,65,0,2
10866,836,3,3061011,15,1,65,0,2
10867,836,3,3061011,15,1,65,0,2
10868,836,3,3061011,15,1,65,0,2
10869,836,3,3061011,15,1,55,0,2
10872,836,3,3061011,15,1,55,0,3
10873,837,3,3061011,15,1,55,0,3
10874,837,3,3061011,15,1,55,0,3
10875,837,3,3061011,15,1,55,0,2
10876,837,3,3061011,15,1,55,0,3
10877,837,3,3061011,15,1,55,0,2
10880,837,3,3061011,15,1,55,0,3
10882,837,3,3061011,15,1,55,0,2
10883,837,3,3061011,15,1,55,0,3
10884,837,3,3061011,15,1,55,0,2
10885,837,3,3061011,15,1,55,0,3
10886,838,3,3061011,15,1,55,0,2
10887,838,3,3061011,15,1,55,0,3
10889,838,3,3061011,15,1,55,0,2
10891,838,3,3061011,15,1,55,0,2
10892,838,3,3061011,15,1,55,0,2
10894,838,3,3061011,15,1,55,0,2
10297,792,1,3011055,15,1,31,1,1
10298,792,1,3011055,15,1,31,1,1
10299,792,1,3011055,15,1,31,1,1
10301,793,1,3011055,15,1,31,1,1
10306,793,1,3011055,15,1,31,1,1
10300,792,1,3011055,15,1,31,0,2
10302,793,1,3011055,15,1,31,0,2
10303,793,1,3011055,15,1,31,0,3
10304,793,1,3011055,15,1,31,0,2
10240,788,1,3010032,15,0,47,1,1
10191,784,2,3008034,15,1,65,1,1
10179,783,2,3008034,15,1,65,0,2
10180,783,2,3008034,15,1,65,0,2
10181,783,2,3008034,15,1,65,0,2
10182,783,2,3008034,15,1,65,0,3
10183,783,2,3008034,15,1,65,0,3
10184,784,2,3008034,15,1,65,0,3
10185,784,2,3008034,15,1,65,0,2
10186,784,2,3008034,15,1,65,0,2
10187,784,2,3008034,15,1,65,0,2
10188,784,2,3008034,15,1,65,0,2
10189,784,2,3008034,15,1,65,0,2
10190,784,2,3008034,15,1,65,0,2
10208,785,3,3009011,15,0,47,1,1
10209,785,3,3009011,15,0,47,1,1
10215,786,3,3009011,15,0,47,1,1
10217,786,3,3009011,15,0,47,1,1
10205,785,3,3009011,15,0,47,0,3
10206,785,3,3009011,15,0,47,0,2
10207,785,3,3009011,15,0,47,0,2
10210,786,3,3009011,15,0,47,0,2
10211,786,3,3009011,15,0,47,0,2
10212,786,3,3009011,15,0,47,0,2
10213,786,3,3009011,15,0,47,0,2
10214,786,3,3009011,15,0,47,0,2
10216,786,3,3009011,15,0,47,0,3
10374,798,1,3015025,15,0,48,1,1
10375,798,1,3015025,15,0,48,1,1
10376,798,1,3015025,15,0,48,1,1
10377,798,1,3015025,15,0,48,1,1
10378,798,1,3015025,15,0,48,1,1
10379,799,1,3015025,15,0,48,1,1
10381,799,1,3015025,15,0,48,1,1
10383,799,1,3015025,15,0,48,1,1
10384,799,1,3015025,15,0,48,1,1
10380,799,1,3015025,15,0,48,0,2
10382,799,1,3015025,15,0,48,0,3
10897,838,3,3062011,15,1,40,1,1
10898,838,3,3062011,15,1,40,1,1
10899,839,3,3062011,15,1,40,1,1
10901,839,3,3062011,15,1,40,1,1
10904,839,3,3062011,15,1,40,1,1
10910,839,3,3062011,15,1,40,1,1
10911,839,3,3062011,15,1,40,1,1
10912,840,3,3062011,15,1,40,1,1
10914,840,3,3062011,15,1,40,1,1
10917,840,3,3062011,15,1,40,1,1
10919,840,3,3062011,15,1,40,1,1
10895,838,3,3062011,15,1,40,0,2
10896,838,3,3062011,15,1,40,0,3
10900,839,3,3062011,15,1,40,0,2
10902,839,3,3062011,15,1,40,0,3
